Month,Day ,Hour,AmbTemp (K),SolarAz(Deg),ZenithAng(Deg),GHZ,NIP,Airmass,,Production/W,Power
1,18,8,281.35,-59.59,84.32,95,551,3.909172492,,0,0
1,18,9,284.15,-49.64,74.28,277,751,2.835961734,,0.497972234,124.4930586
1,18,10,286.95,-37.79,65.76,456,910,2.216056964,,0.72900174,182.2504349
1,18,11,289.75,-23.69,59.45,568,958,1.88536563,,0.846533176,211.6332939
1,18,12,291.35,-7.59,56.11,633,977,1.744932952,,0.908349489,227.0873722
1,18,13,293.05,9.29,56.28,596,874,1.751576223,,0.844973756,211.2434389
1,18,14,294.15,25.23,59.94,527,928,1.907820113,,0.779839581,194.9598953
1,18,15,294.75,39.12,66.51,430,910,2.261909777,,0.671818298,167.9545745
1,18,16,294.75,50.76,75.2,251,810,2.917309837,,0.447316039,111.8290097
1,18,17,293.05,60.57,85.36,35,385,4.046027255,,0,0
1,18,18,290.85,69.09,96.49,0,0,0,,0,0
1,18,19,287.45,76.92,108.24,0,0,0,,0,0
1,18,20,285.25,84.64,120.38,0,0,0,,0,0
1,18,21,284.75,93.07,132.66,0,0,0,,0,0
1,18,22,283.55,103.75,144.82,0,0,0,,0,0
1,18,23,284.75,120.62,156.24,0,0,0,,0,0
1,18,24,283.55,155.29,164.7,0,0,0,,0,0
1,19,1,283.05,-150.69,164.15,0,0,0,,0,0
1,19,2,283.55,-118.54,155.19,0,0,0,,0,0
1,19,3,284.15,-102.6,143.65,0,0,0,,0,0
1,19,4,284.15,-92.26,131.45,0,0,0,,0,0
1,19,5,284.15,-83.95,119.16,0,0,0,,0,0
1,19,6,283.55,-76.26,107.05,0,0,0,,0,0
1,19,7,282.45,-68.4,95.33,0,0,0,,0,0
1,19,8,284.15,-59.78,84.26,14,0,3.901437186,,0,0
1,19,9,285.25,-49.82,74.19,147,72,2.828169408,,0.179994597,44.99864915
1,19,10,287.45,-37.97,65.65,88,0,2.20945863,,0.08324263,20.81065754
1,19,11,290.25,-23.85,59.3,259,30,1.878590899,,0.273888861,68.4722152
1,19,12,292.45,-7.7,55.93,334,96,1.737954908,,0.392376997,98.09424918
1,19,13,293.55,9.23,56.09,114,0,1.744154777,,0.106083311,26.52082768
1,19,14,293.05,25.23,59.74,438,309,1.898594778,,0.574292217,143.5730542
1,19,15,293.05,39.16,66.31,258,142,2.249533721,,0.321810069,80.45251713
1,19,16,292.45,50.84,75.02,147,90,2.901148988,,0.178408064,44.60201593
1,19,17,291.35,60.66,85.18,21,43,4.021962463,,0,0
1,19,18,290.25,69.21,96.32,0,0,0,,0,0
1,19,19,288.55,77.04,108.09,0,0,0,,0,0
1,19,20,287.45,84.79,120.22,0,0,0,,0,0
1,19,21,284.75,93.24,132.51,0,0,0,,0,0
1,19,22,284.15,103.95,144.66,0,0,0,,0,0
1,19,23,283.05,120.85,156.06,0,0,0,,0,0
1,19,24,283.05,155.29,164.5,0,0,0,,0,0
1,20,1,282.45,-151.22,164.01,0,0,0,,0,0
1,20,2,282.45,-118.99,155.13,0,0,0,,0,0
1,20,3,281.95,-102.94,143.61,0,0,0,,0,0
1,20,4,280.85,-92.53,131.43,0,0,0,,0,0
1,20,5,280.25,-84.18,119.14,0,0,0,,0,0
1,20,6,279.75,-76.46,107.01,0,0,0,,0,0
1,20,7,277.45,-68.59,95.28,0,0,0,,0,0
1,20,8,281.95,-59.97,84.19,90,471,3.892434541,,0,0
1,20,9,285.85,-50.01,74.1,264,624,2.82040625,,0.451279197,112.8197992
1,20,10,287.45,-38.15,65.52,456,863,2.201701868,,0.715098795,178.7746988
1,20,11,289.15,-24,59.15,568,958,1.8718621,,0.846071626,211.5179065
1,20,12,290.25,-7.82,55.75,639,977,1.731034027,,0.916560149,229.1400372
1,20,13,292.45,9.18,55.89,634,977,1.73641201,,0.900678186,225.1695465
1,20,14,293.05,25.24,59.54,526,841,1.889452638,,0.764734958,191.1837394
1,20,15,293.55,39.21,66.11,436,908,2.237266253,,0.679042652,169.760663
1,20,16,293.05,50.92,74.83,235,623,2.884220343,,0.4007503,100.187575
1,20,17,292.45,60.76,85.01,36,309,3.999380832,,0,0
1,20,18,290.85,69.32,96.15,0,0,0,,0,0
1,20,19,289.15,77.18,107.92,0,0,0,,0,0
1,20,20,288.55,84.94,120.06,0,0,0,,0,0
1,20,21,288.55,93.43,132.35,0,0,0,,0,0
1,20,22,288.05,104.17,144.5,0,0,0,,0,0
1,20,23,288.05,121.09,155.88,0,0,0,,0,0
1,20,24,288.55,155.31,164.29,0,0,0,,0,0
1,21,1,285.25,-151.75,163.87,0,0,0,,0,0
1,21,2,284.75,-119.45,155.06,0,0,0,,0,0
1,21,3,285.25,-103.28,143.57,0,0,0,,0,0
1,21,4,285.85,-92.8,131.39,0,0,0,,0,0
1,21,5,284.75,-84.41,119.1,0,0,0,,0,0
1,21,6,283.55,-76.68,106.97,0,0,0,,0,0
1,21,7,282.45,-68.79,95.22,0,0,0,,0,0
1,21,8,284.75,-60.16,84.12,96,450,3.883455417,,0,0
1,21,9,287.45,-50.2,74,264,619,2.811814622,,0.445344838,111.3362095
1,21,10,288.55,-38.33,65.4,456,898,2.194581276,,0.715880437,178.9701093
1,21,11,290.85,-24.16,58.99,545,793,1.86473501,,0.783374238,195.8435594
1,21,12,291.95,-7.93,55.56,513,432,1.723790168,,0.681403499,170.3508748
1,21,13,292.45,9.13,55.68,633,929,1.728357913,,0.88965296,222.4132399
1,21,14,292.45,25.25,59.33,485,575,1.879942162,,0.673737092,168.4342729
1,21,15,293.05,39.27,65.91,427,836,2.225106538,,0.656754153,164.1885382
1,21,16,292.45,51,74.64,254,790,2.867424438,,0.452978047,113.2445117
1,21,17,291.35,60.87,84.83,41,400,3.97562506,,0,0
1,21,18,290.85,69.45,95.98,0,0,0,,0,0
1,21,19,290.85,77.32,107.76,0,0,0,,0,0
1,21,20,290.85,85.1,119.91,0,0,0,,0,0
1,21,21,289.75,93.62,132.2,0,0,0,,0,0
1,21,22,289.15,104.4,144.34,0,0,0,,0,0
1,21,23,288.05,121.34,155.69,0,0,0,,0,0
1,21,24,287.45,155.34,164.08,0,0,0,,0,0
1,22,1,287.45,-152.27,163.71,0,0,0,,0,0
1,22,2,287.45,-119.92,154.98,0,0,0,,0,0
1,22,3,286.95,-103.62,143.53,0,0,0,,0,0
1,22,4,286.95,-93.08,131.36,0,0,0,,0,0
1,22,5,287.45,-84.65,119.06,0,0,0,,0,0
1,22,6,286.95,-76.89,106.92,0,0,0,,0,0
1,22,7,286.95,-69,95.16,0,0,0,,0,0
1,22,8,287.45,-60.36,84.04,60,92,3.873222313,,0,0
1,22,9,289.15,-50.39,73.9,224,299,2.803258777,,0.329587031,82.39675786
1,22,10,289.75,-38.51,65.27,156,0,2.186909877,,0.153304231,38.32605779
1,22,11,289.75,-24.32,58.82,90,0,1.857218979,,0.084312346,21.07808647
1,22,12,290.25,-8.04,55.37,107,0,1.71660897,,0.10081293,25.20323245
1,22,13,290.25,9.08,55.47,114,0,1.720380769,,0.107759269,26.93981719
1,22,14,291.95,25.27,59.12,123,0,1.870521826,,0.116066766,29.01669138
1,22,15,292.45,39.33,65.7,426,585,2.212453895,,0.610315004,152.578751
1,22,16,293.05,51.1,74.44,273,706,2.849887043,,0.456453607,114.1134017
1,22,17,291.35,60.98,84.64,46,364,3.950720852,,0,0
1,22,18,289.15,69.58,95.81,0,0,0,,0,0
1,22,19,289.75,77.46,107.6,0,0,0,,0,0
1,22,20,290.85,85.27,119.75,0,0,0,,0,0
1,22,21,288.05,93.81,132.04,0,0,0,,0,0
1,22,22,287.45,104.64,144.17,0,0,0,,0,0
1,22,23,285.85,121.6,155.51,0,0,0,,0,0
1,22,24,284.75,155.39,163.86,0,0,0,,0,0
1,23,1,285.85,-152.77,163.55,0,0,0,,0,0
1,23,2,285.25,-120.39,154.89,0,0,0,,0,0
1,23,3,286.35,-103.98,143.47,0,0,0,,0,0
1,23,4,283.55,-93.36,131.31,0,0,0,,0,0
1,23,5,284.75,-84.89,119.02,0,0,0,,0,0
1,23,6,283.55,-77.11,106.87,0,0,0,,0,0
1,23,7,283.55,-69.21,95.09,0,0,0,,0,0
1,23,8,286.35,-60.56,83.95,49,55,3.861746658,,0,0
1,23,9,288.55,-50.59,73.79,292,637,2.793888537,,0.475927441,118.9818603
1,23,10,291.95,-38.7,65.13,421,673,2.178697636,,0.62171245,155.4281125
1,23,11,291.35,-24.48,58.65,534,811,1.849760749,,0.770133393,192.5333483
1,23,12,293.55,-8.15,55.17,615,797,1.709116934,,0.840520371,210.1300927
1,23,13,294.75,9.04,55.26,525,528,1.712479868,,0.696212857,174.0532142
1,23,14,295.25,25.29,58.9,483,599,1.860748709,,0.66359583,165.8989574
1,23,15,295.25,39.4,65.49,417,680,2.199918173,,0.607523146,151.8807864
1,23,16,295.85,51.19,74.24,270,673,2.832494871,,0.439301679,109.8254197
1,23,17,294.15,61.1,84.46,47,354,3.927288999,,0,0
1,23,18,292.45,69.71,95.64,0,0,0,,0,0
1,23,19,290.85,77.62,107.43,0,0,0,,0,0
1,23,20,289.15,85.44,119.59,0,0,0,,0,0
1,23,21,288.55,94.02,131.88,0,0,0,,0,0
1,23,22,288.05,104.88,144,0,0,0,,0,0
1,23,23,284.75,121.88,155.32,0,0,0,,0,0
1,23,24,284.15,155.45,163.64,0,0,0,,0,0
1,24,1,283.05,-153.27,163.38,0,0,0,,0,0
1,24,2,281.95,-120.86,154.8,0,0,0,,0,0
1,24,3,281.35,-104.33,143.41,0,0,0,,0,0
1,24,4,281.35,-93.65,131.26,0,0,0,,0,0
1,24,5,280.25,-85.14,118.97,0,0,0,,0,0
1,24,6,279.75,-77.33,106.81,0,0,0,,0,0
1,24,7,279.75,-69.42,95.02,0,0,0,,0,0
1,24,8,284.75,-60.77,83.86,95,389,3.850309659,,0,0
1,24,9,286.95,-50.79,73.68,252,471,2.784561294,,0.400201612,100.0504031
1,24,10,289.75,-38.88,64.98,343,261,2.169955192,,0.46063145,115.1578625
1,24,11,291.95,-24.64,58.48,461,426,1.842359899,,0.620272596,155.068149
1,24,12,293.05,-8.26,54.97,274,42,1.701693142,,0.303021017,75.75525432
1,24,13,293.55,9,55.04,171,0,1.704283744,,0.162965355,40.74133881
1,24,14,294.15,25.31,58.68,347,161,1.851072725,,0.421097901,105.2744753
1,24,15,293.55,39.47,65.28,362,398,2.187498417,,0.500779505,125.1948761
1,24,16,293.55,51.3,74.04,268,532,2.815246972,,0.415765551,103.9413879
1,24,17,291.95,61.23,84.27,0,0,0,,0,0
1,24,18,291.35,69.85,95.46,0,0,0,,0,0
1,24,19,290.85,77.78,107.27,0,0,0,,0,0
1,24,20,289.75,85.62,119.43,0,0,0,,0,0
1,24,21,289.15,94.23,131.72,0,0,0,,0,0
1,24,22,287.45,105.13,143.84,0,0,0,,0,0
1,24,23,286.35,122.16,155.13,0,0,0,,0,0
1,24,24,284.75,155.53,163.42,0,0,0,,0,0
1,25,1,285.25,-153.76,163.21,0,0,0,,0,0
1,25,2,283.55,-121.33,154.7,0,0,0,,0,0
1,25,3,283.05,-104.7,143.35,0,0,0,,0,0
1,25,4,280.85,-93.94,131.21,0,0,0,,0,0
1,25,5,280.25,-85.39,118.91,0,0,0,,0,0
1,25,6,280.25,-77.56,106.75,0,0,0,,0,0
1,25,7,280.85,-69.63,94.95,0,0,0,,0,0
1,25,8,281.95,-60.97,83.76,102,562,3.837647117,,0,0
1,25,9,285.85,-50.99,73.56,297,826,2.774434975,,0.519281702,129.8204254
1,25,10,288.05,-39.07,64.83,457,841,2.161270741,,0.701353085,175.3382713
1,25,11,289.75,-24.79,58.29,528,769,1.834155754,,0.759569759,189.8924398
1,25,12,290.85,-8.36,54.76,608,797,1.69397095,,0.842678965,210.6697414
1,25,13,291.95,8.96,54.81,607,861,1.69580284,,0.847852898,211.9632244
1,25,14,293.55,25.34,58.45,571,963,1.841059792,,0.821339798,205.3349494
1,25,15,293.55,39.55,65.06,438,858,2.17461059,,0.664008405,166.0021014
1,25,16,293.55,51.41,73.84,265,805,2.798142397,,0.45923806,114.8095149
1,25,17,292.45,61.36,84.09,0,0,0,,0,0
1,25,18,289.75,70,95.29,0,0,0,,0,0
1,25,19,289.15,77.94,107.1,0,0,0,,0,0
1,25,20,286.35,85.81,119.27,0,0,0,,0,0
1,25,21,285.25,94.45,131.56,0,0,0,,0,0
1,25,22,286.35,105.39,143.67,0,0,0,,0,0
1,25,23,286.35,122.45,154.93,0,0,0,,0,0
1,25,24,285.85,155.62,163.19,0,0,0,,0,0
1,26,1,285.25,-154.24,163.02,0,0,0,,0,0
1,26,2,284.75,-121.81,154.59,0,0,0,,0,0
1,26,3,284.15,-105.06,143.27,0,0,0,,0,0
1,26,4,281.35,-94.23,131.15,0,0,0,,0,0
1,26,5,280.85,-85.64,118.85,0,0,0,,0,0
1,26,6,281.95,-77.79,106.68,0,0,0,,0,0
1,26,7,280.25,-69.85,94.86,0,0,0,,0,0
1,26,8,281.35,-61.18,83.66,103,564,3.825032077,,0,0
1,26,9,284.75,-51.19,73.43,307,826,2.763522093,,0.531785451,132.9463627
1,26,10,286.35,-39.26,64.67,478,917,2.152070862,,0.742063491,185.5158727
1,26,11,288.55,-24.95,58.11,585,917,1.826448518,,0.848258928,212.064732
1,26,12,289.15,-8.47,54.54,620,779,1.68596027,,0.857605324,214.4013309
1,26,13,289.75,8.93,54.58,657,983,1.687410762,,0.927201687,231.8004217
1,26,14,291.35,25.38,58.22,570,963,1.831150995,,0.828328101,207.0820253
1,26,15,290.85,39.64,64.84,444,832,2.161847907,,0.673481924,168.370481
1,26,16,290.25,51.53,73.64,294,780,2.7811802,,0.493689355,123.4223388
1,26,17,289.15,61.49,83.9,0,0,0,,0,0
1,26,18,287.45,70.15,95.11,0,0,0,,0,0
1,26,19,284.15,78.11,106.94,0,0,0,,0,0
1,26,20,283.55,86,119.11,0,0,0,,0,0
1,26,21,281.95,94.67,131.4,0,0,0,,0,0
1,26,22,281.35,105.66,143.5,0,0,0,,0,0
1,26,23,280.25,122.76,154.74,0,0,0,,0,0
1,26,24,280.25,155.72,162.96,0,0,0,,0,0
1,27,1,280.25,-154.7,162.83,0,0,0,,0,0
1,27,2,279.75,-122.29,154.48,0,0,0,,0,0
1,27,3,279.15,-105.43,143.2,0,0,0,,0,0
1,27,4,279.15,-94.53,131.08,0,0,0,,0,0
1,27,5,277.45,-85.9,118.78,0,0,0,,0,0
1,27,6,277.45,-78.03,106.6,0,0,0,,0,0
1,27,7,276.95,-70.07,94.77,0,0,0,,0,0
1,27,8,279.75,-61.39,83.55,98,454,3.811210258,,0,0
1,27,9,283.05,-51.39,73.3,285,699,2.752668548,,0.485537046,121.3842615
1,27,10,285.85,-39.45,64.51,458,807,2.142936163,,0.700491662,175.1229154
1,27,11,287.45,-25.11,57.91,585,911,1.81795862,,0.850188984,212.5472461
1,27,12,289.15,-8.57,54.32,650,941,1.678029891,,0.91425145,228.5628626
1,27,13,290.85,8.9,54.35,625,916,1.679106606,,0.876952232,219.2380581
1,27,14,291.95,25.42,57.99,549,851,1.82134531,,0.783211453,195.8028632
1,27,15,291.95,39.73,64.62,451,857,2.149209286,,0.679610189,169.9025472
1,27,16,291.95,51.65,73.43,291,755,2.763522093,,0.480005984,120.001496
1,27,17,291.35,61.64,83.71,0,0,0,,0,0
1,27,18,289.15,70.31,94.94,0,0,0,,0,0
1,27,19,287.45,78.29,106.77,0,0,0,,0,0
1,27,20,286.95,86.2,118.95,0,0,0,,0,0
1,27,21,285.25,94.9,131.23,0,0,0,,0,0
1,27,22,285.25,105.94,143.32,0,0,0,,0,0
1,27,23,284.15,123.07,154.54,0,0,0,,0,0
1,27,24,284.15,155.84,162.72,0,0,0,,0,0
1,28,1,282.45,-155.16,162.63,0,0,0,,0,0
1,28,2,283.05,-122.77,154.36,0,0,0,,0,0
1,28,3,283.55,-105.81,143.11,0,0,0,,0,0
1,28,4,284.15,-94.84,131.01,0,0,0,,0,0
1,28,5,284.15,-86.16,118.71,0,0,0,,0,0
1,28,6,283.05,-78.26,106.52,0,0,0,,0,0
1,28,7,284.15,-70.29,94.68,0,0,0,,0,0
1,28,8,284.15,-61.61,83.44,18,0,3.797445618,,0,0
1,28,9,283.55,-51.6,73.16,290,550,2.741046177,,0.461281666,115.3204165
1,28,10,286.95,-39.64,64.34,468,749,2.133301503,,0.695053194,173.7632986
1,28,11,289.75,-25.27,57.71,444,367,1.809545655,,0.5908938,147.7234501
1,28,12,289.75,-8.67,54.09,626,737,1.66982405,,0.850094088,212.5235221
1,28,13,289.75,8.88,54.1,650,982,1.670179031,,0.916281739,229.0704347
1,28,14,290.85,25.47,57.75,569,925,1.811222125,,0.81919464,204.7986599
1,28,15,291.95,39.83,64.4,472,926,2.136693653,,0.711639244,177.9098111
1,28,16,291.95,51.78,73.22,299,846,2.746018824,,0.502707461,125.6768653
1,28,17,289.15,61.79,83.51,0,0,0,,0,0
1,28,18,287.45,70.48,94.76,0,0,0,,0,0
1,28,19,286.35,78.47,106.6,0,0,0,,0,0
1,28,20,289.75,86.41,118.78,0,0,0,,0,0
1,28,21,288.05,95.14,131.07,0,0,0,,0,0
1,28,22,292.45,106.23,143.15,0,0,0,,0,0
1,28,23,292.45,123.39,154.34,0,0,0,,0,0
1,28,24,288.55,155.96,162.48,0,0,0,,0,0
1,29,1,284.15,-155.6,162.43,0,0,0,,0,0
1,29,2,285.85,-123.25,154.23,0,0,0,,0,0
1,29,3,280.85,-106.18,143.02,0,0,0,,0,0
1,29,4,283.05,-95.14,130.93,0,0,0,,0,0
1,29,5,282.45,-86.43,118.63,0,0,0,,0,0
1,29,6,284.75,-78.5,106.44,0,0,0,,0,0
1,29,7,283.55,-70.51,94.58,0,0,0,,0,0
1,29,8,291.35,-61.82,83.32,102,476,3.782494675,,0,0
1,29,9,290.25,-51.81,73.02,295,745,2.729492002,,0.484068466,121.0171164
1,29,10,295.85,-39.84,64.17,464,807,2.123739466,,0.667199758,166.7999394
1,29,11,299.15,-25.43,57.51,568,870,1.801208959,,0.771241085,192.8102712
1,29,12,300.25,-8.77,53.86,644,875,1.661704236,,0.840048001,210.0120002
1,29,13,304.15,8.86,53.86,624,873,1.661704236,,0.802890905,200.7227263
1,29,14,302.45,25.53,57.5,541,783,1.800794115,,0.716995566,179.2488916
1,29,15,302.45,39.93,64.17,418,638,2.123739466,,0.569395783,142.3489458
1,29,16,301.35,51.92,73.01,286,685,2.728669304,,0.436790198,109.1975496
1,29,17,298.65,61.94,83.32,0,0,0,,0,0
1,29,18,295.25,70.65,94.58,0,0,0,,0,0
1,29,19,293.05,78.66,106.43,0,0,0,,0,0
1,29,20,293.65,86.62,118.62,0,0,0,,0,0
1,29,21,292.25,95.39,130.91,0,0,0,,0,0
1,29,22,292.85,106.52,142.97,0,0,0,,0,0
1,29,23,292.05,123.72,154.14,0,0,0,,0,0
1,29,24,289.25,156.1,162.24,0,0,0,,0,0
1,30,1,285.65,-156.03,162.22,0,0,0,,0,0
1,30,2,285.15,-123.73,154.1,0,0,0,,0,0
1,30,3,280.75,-106.57,142.92,0,0,0,,0,0
1,30,4,281.85,-95.45,130.85,0,0,0,,0,0
1,30,5,279.35,-86.7,118.55,0,0,0,,0,0
1,30,6,279.45,-78.74,106.35,0,0,0,,0,0
1,30,7,278.85,-70.74,94.48,0,0,0,,0,0
1,30,8,281.65,-62.04,83.2,112,568,3.76761139,,0,0
1,30,9,282.75,-52.02,72.87,291,651,2.717187838,,0.47911308,119.77827
1,30,10,285.85,-40.03,63.99,474,807,2.11369357,,0.712015556,178.0038891
1,30,11,289.15,-25.59,57.29,506,574,1.792125901,,0.695160551,173.7901378
1,30,12,291.95,-8.87,53.62,620,785,1.653322154,,0.838937,209.7342501
1,30,13,294.15,8.85,53.61,637,897,1.652974898,,0.864189847,216.0474618
1,30,14,296.95,25.59,57.26,568,894,1.790894343,,0.782612504,195.6531261
1,30,15,297.45,40.05,63.94,447,803,2.110917317,,0.641360062,160.3400155
1,30,16,296.95,52.06,72.8,284,818,2.711472448,,0.465468586,116.3671465
1,30,17,295.85,62.1,83.13,0,0,0,,0,0
1,30,18,292.45,70.83,94.4,0,0,0,,0,0
1,30,19,290.85,78.85,106.26,0,0,0,,0,0
1,30,20,290.25,86.84,118.45,0,0,0,,0,0
1,30,21,290.85,95.64,130.74,0,0,0,,0,0
1,30,22,289.15,106.82,142.8,0,0,0,,0,0
1,30,23,289.15,124.06,153.93,0,0,0,,0,0
1,30,24,289.15,156.25,161.99,0,0,0,,0,0
1,31,1,288.05,-156.45,162,0,0,0,,0,0
1,31,2,286.95,-124.2,153.95,0,0,0,,0,0
1,31,3,284.75,-106.95,142.82,0,0,0,,0,0
1,31,4,286.35,-95.77,130.75,0,0,0,,0,0
1,31,5,283.55,-86.97,118.46,0,0,0,,0,0
1,31,6,283.05,-78.99,106.25,0,0,0,,0,0
1,31,7,284.75,-70.97,94.37,0,0,0,,0,0
1,31,8,284.15,-62.26,83.07,113,570,3.751563944,,0,0
1,31,9,289.15,-52.23,72.71,319,835,2.704148831,,0.525050903,131.2627258
1,31,10,291.35,-40.23,63.81,480,761,2.103727964,,0.688413419,172.1033547
1,31,11,292.45,-25.75,57.08,428,320,1.783540258,,0.551545352,137.8863379
1,31,12,291.95,-8.96,53.38,274,30,1.645031797,,0.281514971,70.37874264
1,31,13,293.05,8.83,53.35,473,315,1.644001903,,0.597215676,149.3039189
1,31,14,293.05,25.65,57.01,608,899,1.780696596,,0.837814169,209.4535421
1,31,15,293.55,40.16,63.7,446,694,2.097677149,,0.633290303,158.3225757
1,31,16,293.05,52.21,72.59,291,744,2.69442717,,0.468432461,117.1081152
1,31,17,292.45,62.27,82.93,93,0,3.734370315,,0,0
1,31,18,290.25,71.01,94.22,0,0,0,,0,0
1,31,19,287.45,79.05,106.09,0,0,0,,0,0
1,31,20,287.45,87.06,118.29,0,0,0,,0,0
1,31,21,286.35,95.9,130.57,0,0,0,,0,0
1,31,22,286.15,107.13,142.62,0,0,0,,0,0
1,31,23,286.05,124.4,153.72,0,0,0,,0,0
1,31,24,285.85,156.41,161.73,0,0,0,,0,0
2,1,1,285.65,-156.85,161.77,0,0,0,,0,0
2,1,2,285.45,-124.68,153.8,0,0,0,,0,0
2,1,3,285.35,-107.34,142.71,0,0,0,,0,0
2,1,4,285.15,-96.08,130.66,0,0,0,,0,0
2,1,5,287.15,-87.24,118.36,0,0,0,,0,0
2,1,6,284.15,-79.24,106.15,0,0,0,,0,0
2,1,7,284.15,-71.21,94.25,0,0,0,,0,0
2,1,8,289.15,-62.49,82.94,111,491,3.735595404,,0,0
2,1,9,292.15,-52.45,72.55,278,541,2.691197547,,0.42031836,105.0795899
2,1,10,294.15,-40.42,63.62,459,767,2.09329518,,0.655756167,163.9390417
2,1,11,295.15,-25.91,56.85,574,835,1.774230786,,0.782801819,195.7004547
2,1,12,295.15,-9.05,53.13,620,809,1.636492489,,0.824877004,206.219251
2,1,13,297.15,8.83,53.09,605,764,1.635135263,,0.793937991,198.4844979
2,1,14,297.15,25.72,56.75,540,739,1.770213555,,0.724924956,181.2312389
2,1,15,298.15,40.29,63.47,445,732,2.085121064,,0.621489316,155.3723291
2,1,16,297.15,52.36,72.37,309,650,2.676731612,,0.460746189,115.1865473
2,1,17,296.15,62.44,82.73,0,0,0,,0,0
2,1,18,292.15,71.2,94.04,0,0,0,,0,0
2,1,19,290.15,79.26,105.92,0,0,0,,0,0
2,1,20,288.15,87.29,118.12,0,0,0,,0,0
2,1,21,288.15,96.17,130.41,0,0,0,,0,0
2,1,22,287.15,107.44,142.44,0,0,0,,0,0
2,1,23,286.15,124.76,153.51,0,0,0,,0,0
2,1,24,286.15,156.58,161.48,0,0,0,,0,0
2,2,1,283.15,-157.24,161.54,0,0,0,,0,0
2,2,2,283.15,-125.16,153.65,0,0,0,,0,0
2,2,3,284.15,-107.72,142.59,0,0,0,,0,0
2,2,4,283.15,-96.4,130.56,0,0,0,,0,0
2,2,5,284.15,-87.52,118.26,0,0,0,,0,0
2,2,6,282.15,-79.49,106.04,0,0,0,,0,0
2,2,7,282.15,-71.44,94.13,0,0,0,,0,0
2,2,8,285.15,-62.71,82.8,121,561,3.718486458,,0,0
2,2,9,289.15,-52.66,72.39,302,703,2.678333507,,0.479835759,119.9589398
2,2,10,294.15,-40.62,63.42,465,785,2.08240851,,0.663002794,165.7506985
2,2,11,295.15,-26.07,56.62,563,722,1.765018483,,0.75123457,187.8086426
2,2,12,296.25,-9.14,52.87,560,575,1.62771488,,0.720381491,180.0953729
2,2,13,297.15,8.83,52.83,592,697,1.626373748,,0.768591931,192.1479829
2,2,14,298.15,25.8,56.5,607,923,1.760250312,,0.813527364,203.3818411
2,2,15,298.15,40.42,63.23,474,884,2.072155919,,0.67362974,168.4074349
2,2,16,298.15,52.52,72.15,316,760,2.659199986,,0.481562239,120.3905597
2,2,17,297.15,62.62,82.54,0,0,0,,0,0
2,2,18,293.15,71.39,93.85,0,0,0,,0,0
2,2,19,291.15,79.47,105.75,0,0,0,,0,0
2,2,20,288.15,87.53,117.96,0,0,0,,0,0
2,2,21,288.15,96.44,130.24,0,0,0,,0,0
2,2,22,287.15,107.76,142.26,0,0,0,,0,0
2,2,23,287.15,125.12,153.3,0,0,0,,0,0
2,2,24,287.15,156.75,161.22,0,0,0,,0,0
2,3,1,282.15,-157.62,161.3,0,0,0,,0,0
2,3,2,284.15,-125.63,153.48,0,0,0,,0,0
2,3,3,283.15,-108.11,142.47,0,0,0,,0,0
2,3,4,280.15,-96.73,130.45,0,0,0,,0,0
2,3,5,283.15,-87.8,118.16,0,0,0,,0,0
2,3,6,280.85,-79.74,105.93,0,0,0,,0,0
2,3,7,279.15,-71.68,94.01,0,0,0,,0,0
2,3,8,282.15,-62.94,82.65,116,524,3.700256291,,0,0
2,3,9,286.15,-52.88,72.22,298,620,2.664760524,,0.466428891,116.6072228
2,3,10,289.15,-40.82,63.22,397,401,2.071618718,,0.539722412,134.9306031
2,3,11,293.15,-26.23,56.39,563,705,1.755902376,,0.754712823,188.6782058
2,3,12,294.15,-9.23,52.61,620,779,1.619041361,,0.820658319,205.1645798
2,3,13,297.15,8.83,52.56,579,630,1.617385209,,0.743134389,185.7835971
2,3,14,297.15,25.88,56.24,552,763,1.750008456,,0.737166765,184.2916911
2,3,15,298.15,40.55,62.99,443,680,2.059329211,,0.607338289,151.8345722
2,3,16,298.15,52.69,71.94,314,645,2.642617041,,0.459364827,114.8412069
2,3,17,296.15,62.81,82.34,0,0,0,,0,0
2,3,18,293.15,71.59,93.67,0,0,0,,0,0
2,3,19,289.15,79.69,105.58,0,0,0,,0,0
2,3,20,288.15,87.77,117.79,0,0,0,,0,0
2,3,21,286.15,96.72,130.07,0,0,0,,0,0
2,3,22,285.15,108.09,142.08,0,0,0,,0,0
2,3,23,283.15,125.48,153.09,0,0,0,,0,0
2,3,24,284.15,156.94,160.95,0,0,0,,0,0
2,4,1,282.15,-157.99,161.06,0,0,0,,0,0
2,4,2,283.15,-126.1,153.31,0,0,0,,0,0
2,4,3,281.15,-108.51,142.34,0,0,0,,0,0
2,4,4,281.15,-97.05,130.33,0,0,0,,0,0
2,4,5,282.15,-88.08,118.05,0,0,0,,0,0
2,4,6,281.15,-80,105.81,0,0,0,,0,0
2,4,7,282.15,-71.92,93.88,0,0,0,,0,0
2,4,8,284.15,-63.17,82.5,92,232,3.682130053,,0,0
2,4,9,286.15,-53.1,72.04,262,386,2.650495261,,0.382008196,95.50204895
2,4,10,290.15,-41.02,63.01,487,582,2.060392849,,0.661906377,165.4765942
2,4,11,293.15,-26.39,56.15,220,36,1.746491437,,0.237136928,59.284232
2,4,12,295.15,-9.32,52.35,614,623,1.610470724,,0.782882347,195.7205867
